seed,experiment,variant,device,fault,backend,queue_depth,num_devices,t_submit,t_policy_start,t_policy_end,t_execute,t_commit,outcome,reason,ground_truth_unsafe,policy_ms,e2e_ms,sim_e2e_ms,sim_mttr_ms,rollback_success
25,scalability,n10,8,,inline,22,10,338.117484719,338.117485256,338.117485699,338.117485831,338.117489956,ADMITTED,,False,0.0004429999762578518,0.005236999982116686,5.357103872655779,1.28,1
25,scalability,n10,9,,inline,4,10,338.117494351,338.117494931,338.117495408,338.117495548,338.117501388,ADMITTED,,False,0.0004770000145981612,0.007036999988940806,4.811780398041372,1.28,1
25,scalability,n50,0,,inline,0,50,338.117518325,338.11751892,338.117519465,338.117519674,338.117525275,ADMITTED,,False,0.0005449999775919423,0.0069499999995059625,5.886023127324642,1.28,1
25,scalability,n50,1,,inline,30,50,338.117529928,338.117530503,338.117531024,338.117531187,338.117535901,ADMITTED,,False,0.0005210000040278828,0.00597299998617018,5.74013739858249,1.28,1
25,scalability,n50,2,,inline,2,50,338.117540138,338.117540727,338.117541149,338.117541306,338.117545723,ADMITTED,,False,0.00042199997096759034,0.00558499999669948,5.153427447589332,1.28,1
25,scalability,n50,3,multi_vector,inline,7,50,338.117550324,338.117550969,338.117551347,,,REJECT,G1,,0.0003780000383812876,,0.023908235200755308,,
25,scalability,n50,4,,inline,12,50,338.117557098,338.117557812,338.11755832,338.117558456,338.117563056,ADMITTED,,False,0.0005080000278212538,0.005957999974270933,5.951002530018085,1.28,1
25,scalability,n50,5,,inline,20,50,338.117568152,338.117568816,338.117569256,338.117569445,338.117574726,ADMITTED,,False,0.0004400000079840538,0.006573999996817292,5.121541643303229,1.28,1
25,scalability,n50,6,,inline,33,50,338.117579382,338.117579907,338.117580366,338.117580535,338.117584883,ADMITTED,,False,0.0004590000344251166,0.005501000032381853,5.790613163939006,1.28,1
25,scalability,n50,7,,inline,43,50,338.117588994,338.117589591,338.117590045,338.117590186,338.117594631,ADMITTED,,False,0.0004539999736152822,0.005636999958369415,5.225085576722939,1.28,1
25,scalability,n50,8,,inline,22,50,338.117598637,338.117599181,338.117599739,338.11759987,338.117604125,ADMITTED,,False,0.0005580000106419902,0.005487999999331805,5.376348365234709,1.28,1
25,scalability,n50,9,,inline,4,50,338.1176083,338.117608941,338.117609452,338.117609591,338.117614213,ADMITTED,,False,0.0005109999960950518,0.005913000052260031,4.830943890567415,1.28,1
25,scalability,n50,10,stealthy_unsafe,inline,8,50,338.117619579,338.117620174,338.117620505,,,REJECT,G1,,0.00033099996699093026,,0.02386123512936495,,
25,scalability,n50,11,,inline,4,50,338.117624672,338.117625293,338.117625765,338.117625984,338.117630748,ADMITTED,,False,0.0004720000106317457,0.006076000033772289,4.465633265795676,1.28,1
25,scalability,n50,12,,inline,35,50,338.117635163,338.117635743,338.117636168,338.11763634,338.117640853,ADMITTED,,False,0.0004249999960848072,0.0056900000231507875,4.895077845797238,1.28,1
25,scalability,n50,13,,inline,32,50,338.117645316,338.117645823,338.117646273,338.117646453,338.117650619,ADMITTED,,False,0.0004500000159168849,0.005303000023104687,4.9085571229290546,1.28,1
25,scalability,n50,14,,inline,31,50,338.117654833,338.117655359,338.117655844,338.117655984,338.117660681,ADMITTED,,False,0.00048499998683837475,0.005848000000696629,4.362507376034502,1.28,1
25,scalability,n50,15,,inline,24,50,338.117666495,338.117667063,338.117667548,338.117667688,338.117672213,ADMITTED,,False,0.00048499998683837475,0.005718000011256663,4.060938516669815,1.28,1
25,scalability,n50,16,,inline,27,50,338.117676448,338.117676932,338.117677356,338.117677533,338.117682006,ADMITTED,,False,0.0004240000066602079,0.005557999998018204,4.72486781266146,1.28,1
25,scalability,n50,17,corrupted_meta,inline,7,50,338.117686499,338.117687132,338.117687646,,,REJECT,G2,,0.0005139999643688498,,0.02404423512674287,,
25,scalability,n50,18,,inline,11,50,338.117691659,338.117692262,338.117692695,338.117692838,338.117697342,ADMITTED,,False,0.0004330000251684396,0.005682999983491754,4.462919822575776,1.28,1
25,scalability,n50,19,,inline,48,50,338.117701461,338.117701992,338.117702464,338.117702599,338.117707466,ADMITTED,,False,0.0004720000106317457,0.006004999988817872,4.445439679967344,1.28,1
25,scalability,n50,20,,inline,39,50,338.117711721,338.117712299,338.117712704,338.117712845,338.117717424,ADMITTED,,False,0.00040499998021914507,0.0057029999993574165,5.069756476460924,1.28,1
25,scalability,n50,21,,inline,23,50,338.117721453,338.117721989,338.117722409,338.117722605,338.117727064,ADMITTED,,False,0.0004199999921183917,0.005611000005956157,5.016373940278102,1.28,1
